text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
Rs. 434.50,rs. 434.50,10,5,2,0,0,1,539,228,0.6470588235294118,0.4851063829787234,63,10,0.0756302521008403,0.0212765957446808,6.3,6.447305862541213,1.0,10,2,1,4,416,228,rs. 1738.00,662,228,UNIT_PRICE,invoice_0057.png,synthetic
Rs. 1738.00,rs. 1738.00,11,6,2,0,0,1,662,228,0.7947178871548619,0.4851063829787234,70,10,0.0840336134453781,0.0212765957446808,7.0,6.55250788703459,1.0,10,2,1,rs. 434.50,539,228,britannia,46,248,ITEM_TOTAL,invoice_0057.png,synthetic
Britannia,britannia,9,0,9,0,0,0,46,248,0.0552220888355342,0.5276595744680851,51,10,0.0612244897959183,0.0212765957446808,5.1,6.236369590203704,1.0,11,2,1,rs. 1738.00,662,228,marie,101,248,PRODUCT,invoice_0057.png,synthetic
Marie,marie,5,0,5,0,0,0,101,248,0.1212484993997599,0.5276595744680851,33,10,0.0396158463385354,0.0212765957446808,3.3,5.802118375377063,1.0,11,2,1,britannia,46,248,gold,138,248,PRODUCT,invoice_0057.png,synthetic
Gold,gold,4,0,4,0,0,0,138,248,0.1656662665066026,0.5276595744680851,27,10,0.0324129651860744,0.0212765957446808,2.7,5.602118820879701,1.0,11,2,1,marie,101,248,400g,169,248,PRODUCT,invoice_0057.png,synthetic
400g,400g,4,3,1,0,0,0,169,248,0.2028811524609844,0.5276595744680851,29,13,0.034813925570228,0.0276595744680851,2.230769230769231,5.934894195619588,1.0,11,2,1,gold,138,248,0.5,416,248,PRODUCT,invoice_0057.png,synthetic
0.5,0.5,3,2,0,1,0,0,416,248,0.4993997599039615,0.5276595744680851,18,10,0.0216086434573829,0.0212765957446808,1.8,5.198497031265826,1.0,11,2,1,400g,169,248,₹302.50,539,248,QUANTITY,invoice_0057.png,synthetic
₹302.50,₹302.50,7,5,0,1,0,1,539,248,0.6470588235294118,0.5276595744680851,47,10,0.056422569027611,0.0212765957446808,4.7,6.154858094016418,1.0,11,2,1,0.5,416,248,151.25,662,248,UNIT_PRICE,invoice_0057.png,synthetic
151.25,151.25,6,5,0,1,0,1,662,248,0.7947178871548619,0.5276595744680851,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,11,2,1,₹302.50,539,248,fortune,46,268,ITEM_TOTAL,invoice_0057.png,synthetic
Fortune,fortune,7,0,7,0,0,0,46,268,0.0552220888355342,0.5702127659574469,45,10,0.0540216086434573,0.0212765957446808,4.5,6.111467339502679,1.0,12,2,1,151.25,662,248,basmati,95,268,PRODUCT,invoice_0057.png,synthetic
Basmati,basmati,7,0,7,0,0,0,95,268,0.1140456182472989,0.5702127659574469,47,10,0.056422569027611,0.0212765957446808,4.7,6.154858094016418,1.0,12,2,1,fortune,46,268,rice,146,268,PRODUCT,invoice_0057.png,synthetic
Rice,rice,4,0,4,0,0,0,146,268,0.1752701080432173,0.5702127659574469,26,10,0.0312124849939975,0.0212765957446808,2.6,5.564520407322694,1.0,12,2,1,basmati,95,268,5kg,176,268,PRODUCT,invoice_0057.png,synthetic
5kg,5kg,3,1,2,0,0,0,176,268,0.2112845138055222,0.5702127659574469,21,13,0.0252100840336134,0.0276595744680851,1.6153846153846154,5.613128106388071,1.0,12,2,1,rice,146,268,5,416,268,PRODUCT,invoice_0057.png,synthetic
5,5,1,1,0,1,0,0,416,268,0.4993997599039615,0.5702127659574469,7,10,0.0084033613445378,0.0212765957446808,0.7,4.262679877041316,1.0,12,2,1,5kg,176,268,136.00,539,268,QUANTITY,invoice_0057.png,synthetic
136.00,136.00,6,5,0,1,0,1,539,268,0.6470588235294118,0.5702127659574469,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,12,2,1,5,416,268,680.00,662,268,UNIT_PRICE,invoice_0057.png,synthetic
680.00,680.00,6,5,0,1,0,1,662,268,0.7947178871548619,0.5702127659574469,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,12,2,1,136.00,539,268,kabuli,46,288,ITEM_TOTAL,invoice_0057.png,synthetic
Kabuli,kabuli,6,0,6,0,0,0,46,288,0.0552220888355342,0.6127659574468085,36,10,0.0432172869147659,0.0212765957446808,3.6,5.8888779583328805,1.0,13,2,1,680.00,662,268,chana,86,288,PRODUCT,invoice_0057.png,synthetic
Chana,chana,5,0,5,0,0,0,86,288,0.1032412965186074,0.6127659574468085,38,10,0.0456182472989195,0.0212765957446808,3.8,5.942799375126701,1.0,13,2,1,kabuli,46,288,500g,128,288,PRODUCT,invoice_0057.png,synthetic
500g,500g,4,3,1,0,0,0,128,288,0.1536614645858343,0.6127659574468085,29,13,0.034813925570228,0.0276595744680851,2.230769230769231,5.934894195619588,1.0,13,2,1,chana,86,288,3,416,288,PRODUCT,invoice_0057.png,synthetic
3,3,1,1,0,1,0,0,416,288,0.4993997599039615,0.6127659574468085,7,10,0.0084033613445378,0.0212765957446808,0.7,4.262679877041316,1.0,13,2,1,500g,128,288,rs. 300.50,539,288,QUANTITY,invoice_0057.png,synthetic
Rs. 300.50,rs. 300.50,10,5,2,0,0,1,539,288,0.6470588235294118,0.6127659574468085,63,10,0.0756302521008403,0.0212765957446808,6.3,6.447305862541213,1.0,13,2,1,3,416,288,901.50,662,288,UNIT_PRICE,invoice_0057.png,synthetic
901.50,901.50,6,5,0,1,0,1,662,288,0.7947178871548619,0.6127659574468085,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,13,2,1,rs. 300.50,539,288,subtotal:,627,314,ITEM_TOTAL,invoice_0057.png,synthetic
Subtotal:,subtotal:,9,0,8,0,0,0,627,314,0.7527010804321729,0.6680851063829787,51,10,0.0612244897959183,0.0212765957446808,5.1,6.236369590203704,1.0,14,3,1,901.50,662,288,₹8921.00,723,314,O,invoice_0057.png,synthetic
₹8921.00,₹8921.00,8,6,0,1,0,1,723,314,0.8679471788715486,0.6680851063829787,54,10,0.0648259303721488,0.0212765957446808,5.4,6.293419278846481,1.0,14,3,1,subtotal:,627,314,disc (10%):,627,334,SUBTOTAL,invoice_0057.png,synthetic
Disc (10%):,disc (10%):,11,2,4,0,0,0,627,334,0.7527010804321729,0.7106382978723405,67,13,0.0804321728691476,0.0276595744680851,5.153846153846154,6.77078942390898,1.0,15,3,1,₹8921.00,723,314,rs. 892.10,713,334,O,invoice_0057.png,synthetic
Rs. 892.10,rs. 892.10,10,5,2,0,0,1,713,334,0.8559423769507803,0.7106382978723405,64,10,0.0768307322929171,0.0212765957446808,6.4,6.46302945692067,1.0,15,3,1,disc (10%):,627,334,gst 5%:,627,354,DISCOUNT,invoice_0057.png,synthetic
GST 5%:,gst 5%:,7,1,3,0,0,0,627,354,0.7527010804321729,0.7531914893617021,53,10,0.063625450180072,0.0212765957446808,5.3,6.274762021241939,1.0,16,3,1,rs. 892.10,713,334,401.44,737,354,O,invoice_0057.png,synthetic
401.44,401.44,6,5,0,1,0,1,737,354,0.8847539015606243,0.7531914893617021,40,10,0.0480192076830732,0.0212765957446808,4.0,5.993961427306569,1.0,16,3,1,gst 5%:,627,354,total:,627,377,O,invoice_0057.png,synthetic
TOTAL:,total:,6,0,5,0,0,0,627,377,0.7527010804321729,0.8021276595744681,46,10,0.0552220888355342,0.0212765957446808,4.6,6.133398042996649,1.0,17,3,1,401.44,737,354,8430.34,730,377,O,invoice_0057.png,synthetic
8430.34,8430.34,7,6,0,1,0,1,730,377,0.8763505402160864,0.8021276595744681,47,10,0.056422569027611,0.0212765957446808,4.7,6.154858094016418,1.0,17,3,1,total:,627,377,cash:,627,397,TOTAL,invoice_0057.png,synthetic
Cash:,cash:,5,0,4,0,0,0,627,397,0.7527010804321729,0.8446808510638298,34,10,0.0408163265306122,0.0212765957446808,3.4,5.831882477283517,1.0,18,3,1,8430.34,730,377,₹8430.34,723,397,O,invoice_0057.png,synthetic
₹8430.34,₹8430.34,8,6,0,1,0,1,723,397,0.8679471788715486,0.8446808510638298,54,10,0.0648259303721488,0.0212765957446808,5.4,6.293419278846481,1.0,18,3,1,cash:,627,397,,0,0,PAID,invoice_0057.png,synthetic
RETAIL,retail,6,0,6,0,0,0,422,24,0.4279918864097363,0.048,64,13,0.0649087221095334,0.026,4.923076923076923,6.725033642166843,1.0,1,1,1,,0,0,invoice,490,24,O,invoice_0058.png,synthetic
INVOICE,invoice,7,0,7,0,0,0,490,24,0.4969574036511156,0.048,74,13,0.075050709939148,0.026,5.6923076923076925,6.870053411798126,1.0,1,1,1,retail,422,24,durga,63,53,O,invoice_0058.png,synthetic
Durga,durga,5,0,5,0,0,0,63,53,0.063894523326572,0.106,29,9,0.0294117647058823,0.018,3.2222222222222223,5.568344503761097,1.0,2,2,1,invoice,490,24,enterprises,96,53,SUPPLIER,invoice_0058.png,synthetic
Enterprises,enterprises,11,0,11,0,0,0,96,53,0.0973630831643002,0.106,55,9,0.0557809330628803,0.018,6.111111111111111,6.206575926724928,1.0,2,2,1,durga,63,53,enterprises,155,53,SUPPLIER,invoice_0058.png,synthetic
Enterprises,enterprises,11,0,11,0,0,0,155,53,0.1572008113590263,0.106,55,9,0.0557809330628803,0.018,6.111111111111111,6.206575926724928,1.0,2,2,1,enterprises,96,53,"6,",63,75,SUPPLIER,invoice_0058.png,synthetic
"6,","6,",2,1,0,1,0,0,63,75,0.063894523326572,0.15,8,8,0.0081135902636916,0.016,1.0,4.174387269895637,1.0,3,2,1,enterprises,155,53,gandhi,75,75,O,invoice_0058.png,synthetic
Gandhi,gandhi,6,0,6,0,0,0,75,75,0.0760649087221095,0.15,32,7,0.0324543610547667,0.014,4.571428571428571,5.41610040220442,1.0,3,2,1,"6,",63,75,nagar,111,75,O,invoice_0058.png,synthetic
Nagar,nagar,5,0,5,0,0,0,111,75,0.1125760649087221,0.15,28,9,0.0283975659229208,0.018,3.111111111111111,5.53338948872752,1.0,3,2,1,gandhi,75,75,mumbai,63,97,O,invoice_0058.png,synthetic
Mumbai,mumbai,6,0,6,0,0,0,63,97,0.063894523326572,0.194,36,7,0.0365111561866125,0.014,5.142857142857143,5.53338948872752,1.0,4,2,1,nagar,111,75,bill no.:,501,53,O,invoice_0058.png,synthetic
Bill No.:,bill no.:,9,0,6,0,0,0,501,53,0.5081135902636917,0.106,34,7,0.0344827586206896,0.014,4.857142857142857,5.476463551931511,1.0,2,2,1,mumbai,63,97,gst-470-2746,539,53,O,invoice_0058.png,synthetic
GST-470-2746,gst-470-2746,12,7,3,0,0,0,539,53,0.5466531440162272,0.106,66,7,0.0669371196754563,0.014,9.428571428571429,6.137727054086234,1.0,2,2,1,bill no.:,501,53,date:,501,75,INVOICE_NUMBER,invoice_0058.png,synthetic
Date:,date:,5,0,4,0,0,0,501,75,0.5081135902636917,0.15,24,7,0.024340770791075,0.014,3.4285714285714284,5.1298987149230735,1.0,3,2,1,gst-470-2746,539,53,05.07.2026,529,75,O,invoice_0058.png,synthetic
05.07.2026,05.07.2026,10,8,0,1,1,1,529,75,0.5365111561866126,0.15,51,7,0.0517241379310344,0.014,7.285714285714286,5.8805329864007,1.0,3,2,1,date:,501,75,bill to:,501,97,DATE,invoice_0058.png,synthetic
Bill To:,bill to:,8,0,6,0,0,0,501,97,0.5081135902636917,0.194,29,7,0.0294117647058823,0.014,4.142857142857143,5.318119993844216,1.0,4,2,1,05.07.2026,529,75,vikas,534,97,O,invoice_0058.png,synthetic
Vikas,vikas,5,0,5,0,0,0,534,97,0.5415821501014199,0.194,26,7,0.0263691683569979,0.014,3.7142857142857135,5.209486152841421,1.0,4,2,1,bill to:,501,97,kumar,564,97,CUSTOMER,invoice_0058.png,synthetic
Kumar,kumar,5,0,5,0,0,0,564,97,0.5720081135902637,0.194,33,7,0.0334685598377281,0.014,4.714285714285714,5.44673737166631,1.0,4,2,1,vikas,534,97,s.no.,61,129,CUSTOMER,invoice_0058.png,synthetic
S.No.,s.no.,5,0,3,0,0,0,61,129,0.061866125760649,0.258,26,7,0.0263691683569979,0.014,3.7142857142857135,5.209486152841421,1.0,5,3,1,kumar,564,97,product description,104,129,O,invoice_0058.png,synthetic
Product Description,product description,19,0,18,0,0,0,104,129,0.1054766734279918,0.258,96,9,0.0973630831643002,0.018,10.666666666666666,6.762729506931879,1.0,5,3,1,s.no.,61,129,qty,435,129,O,invoice_0058.png,synthetic
Qty,qty,3,0,3,0,0,0,435,129,0.4411764705882353,0.258,17,9,0.0172413793103448,0.018,1.8888888888888888,5.0369526024136295,1.0,5,3,1,product description,104,129,unit,559,129,O,invoice_0058.png,synthetic
Unit,unit,4,0,4,0,0,0,559,129,0.5669371196754563,0.258,20,7,0.0202839756592292,0.014,2.857142857142857,4.948759890378168,1.0,5,3,1,qty,435,129,unit price,683,129,O,invoice_0058.png,synthetic
Unit Price,unit price,10,0,9,0,0,0,683,129,0.6926977687626775,0.258,47,7,0.0476673427991886,0.014,6.714285714285714,5.799092654460526,1.0,5,3,1,unit,559,129,total,807,129,O,invoice_0058.png,synthetic
Total,total,5,0,5,0,0,0,807,129,0.8184584178498986,0.258,23,7,0.0233265720081135,0.014,3.2857142857142856,5.087596335232384,1.0,5,3,1,unit price,683,129,hamam,104,151,O,invoice_0058.png,synthetic
Hamam,hamam,5,0,5,0,0,0,104,151,0.1054766734279918,0.302,35,7,0.0354969574036511,0.014,5.0,5.5053315359323625,1.0,6,3,1,total,807,129,soap,143,151,PRODUCT,invoice_0058.png,synthetic
Soap,soap,4,0,4,0,0,0,143,151,0.1450304259634888,0.302,24,9,0.024340770791075,0.018,2.6666666666666665,5.37989735354046,1.0,6,3,1,hamam,104,151,100g,171,151,PRODUCT,invoice_0058.png,synthetic
100g,100g,4,3,1,0,0,0,171,151,0.1734279918864097,0.302,22,9,0.0223123732251521,0.018,2.4444444444444446,5.293304824724492,1.0,6,3,1,soap,143,151,4,435,151,PRODUCT,invoice_0058.png,synthetic
4,4,1,1,0,1,0,0,435,151,0.4411764705882353,0.302,6,7,0.0060851926977687,0.014,0.8571428571428571,3.7612001156935615,1.0,6,3,1,100g,171,151,l,559,151,QUANTITY,invoice_0058.png,synthetic
L,l,1,0,1,0,0,0,559,151,0.5669371196754563,0.302,6,7,0.0060851926977687,0.014,0.8571428571428571,3.7612001156935615,1.0,6,3,1,4,435,151,209.50,683,151,UNIT,invoice_0058.png,synthetic
209.50,209.50,6,5,0,1,0,1,683,151,0.6926977687626775,0.302,31,7,0.0314401622718052,0.014,4.428571428571429,5.384495062789089,1.0,6,3,1,l,559,151,rs. 838.00,807,151,UNIT_PRICE,invoice_0058.png,synthetic
Rs. 838.00,rs. 838.00,10,5,2,0,0,1,807,151,0.8184584178498986,0.302,49,7,0.0496957403651115,0.014,7.0,5.840641657373398,1.0,6,3,1,209.50,683,151,oreo,104,173,ITEM_TOTAL,invoice_0058.png,synthetic
Oreo,oreo,4,0,4,0,0,0,104,173,0.1054766734279918,0.346,23,7,0.0233265720081135,0.014,3.2857142857142856,5.087596335232384,1.0,7,3,1,rs. 838.00,807,151,biscuits,131,173,PRODUCT,invoice_0058.png,synthetic
Biscuits,biscuits,8,0,8,0,0,0,131,173,0.1328600405679513,0.346,34,7,0.0344827586206896,0.014,4.857142857142857,5.476463551931511,1.0,7,3,1,oreo,104,173,120g,169,173,PRODUCT,invoice_0058.png,synthetic
120g,120g,4,3,1,0,0,0,169,173,0.1713995943204868,0.346,22,9,0.0223123732251521,0.018,2.4444444444444446,5.293304824724492,1.0,7,3,1,biscuits,131,173,12,435,173,PRODUCT,invoice_0058.png,synthetic
12,12,2,2,0,1,0,0,435,173,0.4411764705882353,0.346,12,7,0.0121703853955375,0.014,1.7142857142857142,4.442651256490317,1.0,7,3,1,120g,169,173,g,559,175,QUANTITY,invoice_0058.png,synthetic
g,g,1,0,1,0,0,0,559,175,0.5669371196754563,0.35,6,7,0.0060851926977687,0.014,0.8571428571428571,3.7612001156935615,1.0,7,3,1,12,435,173,188.50,683,173,UNIT,invoice_0058.png,synthetic
188.50,188.50,6,5,0,1,0,1,683,173,0.6926977687626775,0.346,31,7,0.0314401622718052,0.014,4.428571428571429,5.384495062789089,1.0,7,3,1,g,559,175,rs. 2262.00,807,173,UNIT_PRICE,invoice_0058.png,synthetic
Rs. 2262.00,rs. 2262.00,11,6,2,0,0,1,807,173,0.8184584178498986,0.346,54,7,0.0547667342799188,0.014,7.714285714285714,5.937536205082426,1.0,7,3,1,188.50,683,173,close-up,104,195,ITEM_TOTAL,invoice_0058.png,synthetic
Close-Up,close-up,8,0,7,0,0,0,104,195,0.1054766734279918,0.39,42,9,0.0425963488843813,0.018,4.666666666666667,5.937536205082426,1.0,8,3,1,rs. 2262.00,807,173,toothpaste,150,195,PRODUCT,invoice_0058.png,synthetic
Toothpaste,toothpaste,10,0,10,0,0,0,150,195,0.152129817444219,0.39,49,9,0.0496957403651115,0.018,5.444444444444445,6.091309882077698,1.0,8,3,1,close-up,104,195,80g,203,195,PRODUCT,invoice_0058.png,synthetic
80g,80g,3,2,1,0,0,0,203,195,0.2058823529411764,0.39,17,9,0.0172413793103448,0.018,1.8888888888888888,5.0369526024136295,1.0,8,3,1,toothpaste,150,195,12,435,195,PRODUCT,invoice_0058.png,synthetic
12,12,2,2,0,1,0,0,435,195,0.4411764705882353,0.39,12,7,0.0121703853955375,0.014,1.7142857142857142,4.442651256490317,1.0,8,3,1,80g,203,195,ml,559,195,QUANTITY,invoice_0058.png,synthetic
ml,ml,2,0,2,0,0,0,559,195,0.5669371196754563,0.39,11,7,0.011156186612576,0.014,1.5714285714285714,4.356708826689592,1.0,8,3,1,12,435,195,494.50,683,195,UNIT,invoice_0058.png,synthetic
494.50,494.50,6,5,0,1,0,1,683,195,0.6926977687626775,0.39,31,7,0.0314401622718052,0.014,4.428571428571429,5.384495062789089,1.0,8,3,1,ml,559,195,5934.00,807,195,UNIT_PRICE,invoice_0058.png,synthetic
5934.00,5934.00,7,6,0,1,0,1,807,195,0.8184584178498986,0.39,37,7,0.037525354969574,0.014,5.285714285714286,5.560681631015528,1.0,8,3,1,494.50,683,195,limca,104,217,ITEM_TOTAL,invoice_0058.png,synthetic
Limca,limca,5,0,5,0,0,0,104,217,0.1054766734279918,0.434,27,7,0.0273833671399594,0.014,3.857142857142857,5.247024072160486,1.0,9,3,1,5934.00,807,195,200ml,135,217,PRODUCT,invoice_0058.png,synthetic
200ml,200ml,5,3,2,0,0,0,135,217,0.1369168356997971,0.434,27,7,0.0273833671399594,0.014,3.857142857142857,5.247024072160486,1.0,9,3,1,limca,104,217,2.5,435,217,PRODUCT,invoice_0058.png,synthetic
2.5,2.5,3,2,0,1,0,0,435,217,0.4411764705882353,0.434,14,7,0.0141987829614604,0.014,2.0,4.59511985013459,1.0,9,3,1,200ml,135,217,pack,559,217,QUANTITY,invoice_0058.png,synthetic
pack,pack,4,0,4,0,0,0,559,217,0.5669371196754563,0.434,21,9,0.0212981744421906,0.018,2.333333333333333,5.247024072160486,1.0,9,3,1,2.5,435,217,₹369.00,683,217,UNIT,invoice_0058.png,synthetic
₹369.00,₹369.00,7,5,0,1,0,1,683,217,0.6926977687626775,0.434,37,7,0.037525354969574,0.014,5.285714285714286,5.560681631015528,1.0,9,3,1,pack,559,217,922.50,807,217,UNIT_PRICE,invoice_0058.png,synthetic
922.50,922.50,6,5,0,1,0,1,807,217,0.8184584178498986,0.434,31,7,0.0314401622718052,0.014,4.428571428571429,5.384495062789089,1.0,9,3,1,₹369.00,683,217,fair,104,239,ITEM_TOTAL,invoice_0058.png,synthetic
Fair,fair,4,0,4,0,0,0,104,239,0.1054766734279918,0.478,18,7,0.0182555780933062,0.014,2.571428571428572,4.844187086458591,1.0,10,3,1,922.50,807,217,&,126,239,PRODUCT,invoice_0058.png,synthetic
&,&,1,0,0,0,0,0,126,239,0.127789046653144,0.478,7,7,0.0070993914807302,0.014,1.0,3.912023005428146,1.0,10,3,1,fair,104,239,lovely,137,239,PRODUCT,invoice_0058.png,synthetic
Lovely,lovely,6,0,6,0,0,0,137,239,0.1389452332657201,0.478,29,9,0.0294117647058823,0.018,3.2222222222222223,5.568344503761097,1.0,10,3,1,&,126,239,25g,170,239,PRODUCT,invoice_0058.png,synthetic
25g,25g,3,2,1,0,0,0,170,239,0.1724137931034483,0.478,17,9,0.0172413793103448,0.018,1.8888888888888888,5.0369526024136295,1.0,10,3,1,lovely,137,239,12,435,239,PRODUCT,invoice_0058.png,synthetic
12,12,2,2,0,1,0,0,435,239,0.4411764705882353,0.478,12,7,0.0121703853955375,0.014,1.7142857142857142,4.442651256490317,1.0,10,3,1,25g,170,239,l,559,239,QUANTITY,invoice_0058.png,synthetic
L,l,1,0,1,0,0,0,559,239,0.5669371196754563,0.478,6,7,0.0060851926977687,0.014,0.8571428571428571,3.7612001156935615,1.0,10,3,1,12,435,239,₹226.00,683,239,UNIT,invoice_0058.png,synthetic
₹226.00,₹226.00,7,5,0,1,0,1,683,239,0.6926977687626775,0.478,37,7,0.037525354969574,0.014,5.285714285714286,5.560681631015528,1.0,10,3,1,l,559,239,2712.00,807,239,UNIT_PRICE,invoice_0058.png,synthetic
2712.00,2712.00,7,6,0,1,0,1,807,239,0.8184584178498986,0.478,37,7,0.037525354969574,0.014,5.285714285714286,5.560681631015528,1.0,10,3,1,₹226.00,683,239,subtotal :,673,268,ITEM_TOTAL,invoice_0058.png,synthetic
Subtotal :,subtotal :,10,0,8,0,0,0,673,268,0.6825557809330629,0.536,42,7,0.0425963488843813,0.014,6.0,5.68697535633982,1.0,11,4,1,2712.00,807,239,"12,668.50",880,268,O,invoice_0058.png,synthetic
"12,668.50","12,668.50",9,7,0,1,0,1,880,268,0.8924949290060852,0.536,45,8,0.0456389452332657,0.016,5.625,5.8888779583328805,1.0,11,4,1,subtotal :,673,268,gst 5% :,673,288,SUBTOTAL,invoice_0058.png,synthetic
GST 5% :,gst 5% :,8,1,3,0,0,0,673,288,0.6825557809330629,0.576,43,7,0.0436105476673428,0.014,6.142857142857143,5.71042701737487,1.0,12,4,1,"12,668.50",880,268,633.42,894,288,O,invoice_0058.png,synthetic
633.42,633.42,6,5,0,1,0,1,894,288,0.9066937119675456,0.576,31,7,0.0314401622718052,0.014,4.428571428571429,5.384495062789089,1.0,12,4,1,gst 5% :,673,288,total :,673,308,O,invoice_0058.png,synthetic
Total :,total :,7,0,5,0,0,0,673,308,0.6825557809330629,0.616,27,7,0.0273833671399594,0.014,3.857142857142857,5.247024072160486,1.0,13,4,1,633.42,894,288,rs. 13301.92,864,308,O,invoice_0058.png,synthetic
Rs. 13301.92,rs. 13301.92,12,7,2,0,0,1,864,308,0.8762677484787018,0.616,61,7,0.061866125760649,0.014,8.714285714285714,6.059123195581797,1.0,13,4,1,total :,673,308,paid  :,673,328,TOTAL,invoice_0058.png,synthetic
Paid  :,paid  :,7,0,4,0,0,0,673,328,0.6825557809330629,0.656,28,7,0.0283975659229208,0.014,4.0,5.2832037287379885,1.0,14,4,1,rs. 13301.92,864,308,rs. 13301.92,865,328,O,invoice_0058.png,synthetic
Rs. 13301.92,rs. 13301.92,12,7,2,0,0,1,865,328,0.8772819472616633,0.656,60,7,0.0608519269776876,0.014,8.571428571428571,6.042632833682381,1.0,14,4,1,paid  :,673,328,,0,0,PAID,invoice_0058.png,synthetic
PURCHASE,purchase,8,0,8,0,0,0,376,26,0.3836734693877551,0.0467625899280575,121,15,0.123469387755102,0.026978417266187,8.066666666666666,7.504391559161238,1.0,1,1,1,,0,0,invoice,501,26,O,invoice_0059.png,synthetic
INVOICE,invoice,7,0,7,0,0,0,501,26,0.5112244897959184,0.0467625899280575,99,15,0.1010204081632653,0.026978417266187,6.6,7.303843225277705,1.0,1,1,1,purchase,376,26,sri,59,55,O,invoice_0059.png,synthetic
Sri,sri,3,0,3,0,0,0,59,55,0.060204081632653,0.0989208633093525,19,10,0.0193877551020408,0.0179856115107913,1.9,5.25227342804663,1.0,2,2,1,invoice,501,26,stores,82,56,SUPPLIER,invoice_0059.png,synthetic
Stores,stores,6,0,6,0,0,0,82,56,0.0836734693877551,0.1007194244604316,43,9,0.0438775510204081,0.0161870503597122,4.777777777777778,5.961005339623274,1.0,2,2,1,sri,59,55,"450,",59,80,SUPPLIER,invoice_0059.png,synthetic
"450,","450,",4,3,0,1,0,0,59,80,0.060204081632653,0.1438848920863309,27,11,0.0275510204081632,0.0197841726618705,2.4545454545454546,5.697093486505405,1.0,3,2,1,stores,82,56,market,90,79,O,invoice_0059.png,synthetic
Market,market,6,0,6,0,0,0,90,79,0.0918367346938775,0.1420863309352518,42,10,0.0428571428571428,0.0179856115107913,4.2,6.042632833682381,1.0,3,2,1,"450,",59,80,street,136,80,O,invoice_0059.png,synthetic
Street,street,6,0,6,0,0,0,136,80,0.1387755102040816,0.1438848920863309,37,9,0.0377551020408163,0.0161870503597122,4.111111111111111,5.811140992976701,1.0,3,2,1,market,90,79,mumbai,59,103,O,invoice_0059.png,synthetic
Mumbai,mumbai,6,0,6,0,0,0,59,103,0.060204081632653,0.185251798561151,47,10,0.0479591836734693,0.0179856115107913,4.7,6.154858094016418,1.0,4,2,1,street,136,80,bill no.:,498,55,O,invoice_0059.png,synthetic
Bill No.:,bill no.:,9,0,6,0,0,0,498,55,0.5081632653061224,0.0989208633093525,48,10,0.0489795918367346,0.0179856115107913,4.8,6.175867270105761,1.0,2,2,1,mumbai,59,103,c9451,550,56,O,invoice_0059.png,synthetic
C9451,c9451,5,4,1,0,0,0,550,56,0.5612244897959183,0.1007194244604316,43,9,0.0438775510204081,0.0161870503597122,4.777777777777778,5.961005339623274,1.0,2,2,1,bill no.:,498,55,invoice date:,498,79,INVOICE_NUMBER,invoice_0059.png,synthetic
